Date;Time of day;Total[MWh]
Jan 22, 2015;10:00 PM;15,026.75
Jan 22, 2015;10:15 PM;14,872.25
Jan 22, 2015;10:30 PM;14,512.5
Jan 22, 2015;10:45 PM;14,237.75
Jan 22, 2015;11:00 PM;13,973
Jan 22, 2015;11:15 PM;13,697.25
Jan 22, 2015;11:30 PM;13,427
Jan 22, 2015;11:45 PM;13,187.5
Jan 23, 2015;12:00 AM;12,897.75
Jan 23, 2015;12:15 AM;12,678.25
Jan 23, 2015;12:30 AM;12,485.5
Jan 23, 2015;12:45 AM;12,406.5
Jan 23, 2015;1:00 AM;12,266.75
Jan 23, 2015;1:15 AM;12,134.25
Jan 23, 2015;1:30 AM;12,046.75
Jan 23, 2015;1:45 AM;11,966
Jan 23, 2015;2:00 AM;11,858.25
Jan 23, 2015;2:15 AM;11,826.5
Jan 23, 2015;2:30 AM;11,840.75
Jan 23, 2015;2:45 AM;11,828.75
Jan 23, 2015;3:00 AM;11,947
Jan 23, 2015;3:15 AM;11,881.75
Jan 23, 2015;3:30 AM;11,917.25
Jan 23, 2015;3:45 AM;11,955
Jan 23, 2015;4:00 AM;12,024.25
Jan 23, 2015;4:15 AM;12,081
Jan 23, 2015;4:30 AM;12,240.75
Jan 23, 2015;4:45 AM;12,347.75
Jan 23, 2015;5:00 AM;12,562.5
Jan 23, 2015;5:15 AM;12,670.75
Jan 23, 2015;5:30 AM;12,926
Jan 23, 2015;5:45 AM;13,205.5
Jan 23, 2015;6:00 AM;13,803.75
Jan 23, 2015;6:15 AM;14,339
Jan 23, 2015;6:30 AM;14,930.5
Jan 23, 2015;6:45 AM;15,384.75
Jan 23, 2015;7:00 AM;15,929.75
Jan 23, 2015;7:15 AM;16,265
Jan 23, 2015;7:30 AM;16,579.75
Jan 23, 2015;7:45 AM;16,775.75
Jan 23, 2015;8:00 AM;16,942.25
Jan 23, 2015;8:15 AM;16,949
Jan 23, 2015;8:30 AM;16,999
Jan 23, 2015;8:45 AM;17,008.75
Jan 23, 2015;9:00 AM;16,948.25
Jan 23, 2015;9:15 AM;16,973.5
Jan 23, 2015;9:30 AM;17,007.25
Jan 23, 2015;9:45 AM;17,035.75
Jan 23, 2015;10:00 AM;17,135.25
Jan 23, 2015;10:15 AM;17,229.5
Jan 23, 2015;10:30 AM;17,295.75
Jan 23, 2015;10:45 AM;17,314.5
Jan 23, 2015;11:00 AM;17,279.25
Jan 23, 2015;11:15 AM;17,354
Jan 23, 2015;11:30 AM;17,372.5
Jan 23, 2015;11:45 AM;17,296.75
Jan 23, 2015;12:00 PM;17,268
Jan 23, 2015;12:15 PM;17,168.5
Jan 23, 2015;12:30 PM;17,148.25
Jan 23, 2015;12:45 PM;17,088
Jan 23, 2015;1:00 PM;17,066.5
Jan 23, 2015;1:15 PM;16,963.5
Jan 23, 2015;1:30 PM;16,837.25
Jan 23, 2015;1:45 PM;16,660.5
Jan 23, 2015;2:00 PM;16,654
Jan 23, 2015;2:15 PM;16,613.25
Jan 23, 2015;2:30 PM;16,554.75
Jan 23, 2015;2:45 PM;16,452.75
Jan 23, 2015;3:00 PM;16,499
Jan 23, 2015;3:15 PM;16,381.5
Jan 23, 2015;3:30 PM;16,351.75
Jan 23, 2015;3:45 PM;16,295.5
Jan 23, 2015;4:00 PM;16,269.5
Jan 23, 2015;4:15 PM;16,307.5
Jan 23, 2015;4:30 PM;16,425.25
Jan 23, 2015;4:45 PM;16,566
Jan 23, 2015;5:00 PM;16,785
Jan 23, 2015;5:15 PM;17,112.75
Jan 23, 2015;5:30 PM;17,271.25
Jan 23, 2015;5:45 PM;17,282.75
Jan 23, 2015;6:00 PM;17,179.75
Jan 23, 2015;6:15 PM;17,095.75
Jan 23, 2015;6:30 PM;17,036.5
Jan 23, 2015;6:45 PM;16,980
Jan 23, 2015;7:00 PM;16,778.5
Jan 23, 2015;7:15 PM;16,548.5
Jan 23, 2015;7:30 PM;16,375.5
Jan 23, 2015;7:45 PM;16,236
Jan 23, 2015;8:00 PM;15,904
Jan 23, 2015;8:15 PM;15,569.75
Jan 23, 2015;8:30 PM;15,349.25
Jan 23, 2015;8:45 PM;15,063.5
Jan 23, 2015;9:00 PM;14,945
Jan 23, 2015;9:15 PM;14,832.5
Jan 23, 2015;9:30 PM;14,584.25
Jan 23, 2015;9:45 PM;14,394.25
Jan 23, 2015;10:00 PM;14,524.25
Jan 23, 2015;10:15 PM;14,415.5
Jan 23, 2015;10:30 PM;14,160.25
Jan 23, 2015;10:45 PM;14,014.75
Jan 23, 2015;11:00 PM;13,871
Jan 23, 2015;11:15 PM;13,714
Jan 23, 2015;11:30 PM;13,475
Jan 23, 2015;11:45 PM;13,282.75
Jan 24, 2015;12:00 AM;13,113.25
Jan 24, 2015;12:15 AM;12,923
Jan 24, 2015;12:30 AM;12,751.5
Jan 24, 2015;12:45 AM;12,697.25
Jan 24, 2015;1:00 AM;12,412.75
Jan 24, 2015;1:15 AM;12,286.75
Jan 24, 2015;1:30 AM;12,092.25
Jan 24, 2015;1:45 AM;12,036.75
Jan 24, 2015;2:00 AM;11,885.5
Jan 24, 2015;2:15 AM;12,608.25
Jan 24, 2015;2:30 AM;12,568
Jan 24, 2015;2:45 AM;12,542.5
Jan 24, 2015;3:00 AM;12,517.5
Jan 24, 2015;3:15 AM;12,542.75
Jan 24, 2015;3:30 AM;12,523
Jan 24, 2015;3:45 AM;12,453.25
Jan 24, 2015;4:00 AM;12,409.75
Jan 24, 2015;4:15 AM;12,436.25
Jan 24, 2015;4:30 AM;12,428.25
Jan 24, 2015;4:45 AM;12,418.5
Jan 24, 2015;5:00 AM;12,454
Jan 24, 2015;5:15 AM;12,397.5
Jan 24, 2015;5:30 AM;11,407
Jan 24, 2015;5:45 AM;11,409
Jan 24, 2015;6:00 AM;11,320.75
Jan 24, 2015;6:15 AM;11,378.75
Jan 24, 2015;6:30 AM;11,571
Jan 24, 2015;6:45 AM;11,724.5
Jan 24, 2015;7:00 AM;12,001.5
Jan 24, 2015;7:15 AM;12,236.75
Jan 24, 2015;7:30 AM;12,171.25
Jan 24, 2015;7:45 AM;12,312.25
Jan 24, 2015;8:00 AM;12,527.25
Jan 24, 2015;8:15 AM;12,738.5
Jan 24, 2015;8:30 AM;12,983.25
Jan 24, 2015;8:45 AM;13,179
Jan 24, 2015;9:00 AM;13,443.25
Jan 24, 2015;9:15 AM;13,696
Jan 24, 2015;9:30 AM;13,912.5
Jan 24, 2015;9:45 AM;14,026.75
Jan 24, 2015;10:00 AM;14,118.75
Jan 24, 2015;10:15 AM;14,220.5
Jan 24, 2015;10:30 AM;14,418.25
Jan 24, 2015;10:45 AM;14,745.75
Jan 24, 2015;11:00 AM;14,763.5
Jan 24, 2015;11:15 AM;14,900.25
Jan 24, 2015;11:30 AM;14,942.5
Jan 24, 2015;11:45 AM;14,945.25
Jan 24, 2015;12:00 PM;14,877.25
Jan 24, 2015;12:15 PM;14,803.5
Jan 24, 2015;12:30 PM;14,784.25
Jan 24, 2015;12:45 PM;14,660
Jan 24, 2015;1:00 PM;14,512.75
Jan 24, 2015;1:15 PM;14,376.25
Jan 24, 2015;1:30 PM;14,266.5
Jan 24, 2015;1:45 PM;14,097.75
Jan 24, 2015;2:00 PM;14,005.25
Jan 24, 2015;2:15 PM;13,958.25
Jan 24, 2015;2:30 PM;13,869.5
Jan 24, 2015;2:45 PM;13,840.25
Jan 24, 2015;3:00 PM;13,856.75
Jan 24, 2015;3:15 PM;13,730.75
Jan 24, 2015;3:30 PM;13,711
Jan 24, 2015;3:45 PM;13,602.75
Jan 24, 2015;4:00 PM;13,712.75
Jan 24, 2015;4:15 PM;13,667.5
Jan 24, 2015;4:30 PM;13,736.75
Jan 24, 2015;4:45 PM;13,936.75
Jan 24, 2015;5:00 PM;14,346
Jan 24, 2015;5:15 PM;14,698.5
Jan 24, 2015;5:30 PM;14,974
Jan 24, 2015;5:45 PM;15,032
Jan 24, 2015;6:00 PM;15,098.5
Jan 24, 2015;6:15 PM;15,096
Jan 24, 2015;6:30 PM;15,080
Jan 24, 2015;6:45 PM;14,865.25
Jan 24, 2015;7:00 PM;14,755
Jan 24, 2015;7:15 PM;14,560.25
Jan 24, 2015;7:30 PM;14,341
Jan 24, 2015;7:45 PM;14,072.25
Jan 24, 2015;8:00 PM;13,815.25
Jan 24, 2015;8:15 PM;13,522.5
Jan 24, 2015;8:30 PM;13,231.5
Jan 24, 2015;8:45 PM;12,980.25
Jan 24, 2015;9:00 PM;12,877
Jan 24, 2015;9:15 PM;12,780.5
Jan 24, 2015;9:30 PM;12,671.75
Jan 24, 2015;9:45 PM;12,604.75
Jan 24, 2015;10:00 PM;12,857.75
Jan 24, 2015;10:15 PM;12,806.75
Jan 24, 2015;10:30 PM;12,618.5
Jan 24, 2015;10:45 PM;12,408.75
Jan 24, 2015;11:00 PM;12,332.25
Jan 24, 2015;11:15 PM;12,125.25
Jan 24, 2015;11:30 PM;11,846.5
Jan 24, 2015;11:45 PM;11,683.25
Jan 25, 2015;12:00 AM;11,541.25
Jan 25, 2015;12:15 AM;11,304.25
Jan 25, 2015;12:30 AM;11,197
Jan 25, 2015;12:45 AM;11,127.25
Jan 25, 2015;1:00 AM;10,955.75
Jan 25, 2015;1:15 AM;10,827
Jan 25, 2015;1:30 AM;10,826.75
Jan 25, 2015;1:45 AM;10,725.25
Jan 25, 2015;2:00 AM;10,594.25
Jan 25, 2015;2:15 AM;10,447
Jan 25, 2015;2:30 AM;10,495.25
Jan 25, 2015;2:45 AM;10,488
Jan 25, 2015;3:00 AM;10,395.75
Jan 25, 2015;3:15 AM;10,249
Jan 25, 2015;3:30 AM;10,268
Jan 25, 2015;3:45 AM;10,257.5
Jan 25, 2015;4:00 AM;10,299.5
Jan 25, 2015;4:15 AM;10,228.75
Jan 25, 2015;4:30 AM;10,218.25
Jan 25, 2015;4:45 AM;10,168
Jan 25, 2015;5:00 AM;10,153.75
Jan 25, 2015;5:15 AM;10,108.75
Jan 25, 2015;5:30 AM;10,096.25
Jan 25, 2015;5:45 AM;9,906
Jan 25, 2015;6:00 AM;9,664.25
Jan 25, 2015;6:15 AM;9,597.25
Jan 25, 2015;6:30 AM;9,732.25
Jan 25, 2015;6:45 AM;9,758
Jan 25, 2015;7:00 AM;9,847.75
Jan 25, 2015;7:15 AM;10,055
Jan 25, 2015;7:30 AM;10,274
Jan 25, 2015;7:45 AM;10,437.25
Jan 25, 2015;8:00 AM;10,524.75
Jan 25, 2015;8:15 AM;10,732
Jan 25, 2015;8:30 AM;10,971.75
Jan 25, 2015;8:45 AM;11,208.25
Jan 25, 2015;9:00 AM;11,542.25
Jan 25, 2015;9:15 AM;11,763.5
Jan 25, 2015;9:30 AM;11,965
Jan 25, 2015;9:45 AM;12,291
Jan 25, 2015;10:00 AM;12,521.5
Jan 25, 2015;10:15 AM;12,637.5
Jan 25, 2015;10:30 AM;12,735.5
Jan 25, 2015;10:45 AM;12,842.5
Jan 25, 2015;11:00 AM;13,078.75
Jan 25, 2015;11:15 AM;13,304.5
Jan 25, 2015;11:30 AM;13,448.25
Jan 25, 2015;11:45 AM;13,434
Jan 25, 2015;12:00 PM;13,447.75
Jan 25, 2015;12:15 PM;13,322.75
Jan 25, 2015;12:30 PM;13,187.75
Jan 25, 2015;12:45 PM;12,969.25
Jan 25, 2015;1:00 PM;12,885.25
Jan 25, 2015;1:15 PM;12,742.25
Jan 25, 2015;1:30 PM;12,648.5
Jan 25, 2015;1:45 PM;12,473
Jan 25, 2015;2:00 PM;12,438.5
Jan 25, 2015;2:15 PM;12,340.25
Jan 25, 2015;2:30 PM;12,295.5
Jan 25, 2015;2:45 PM;12,230
Jan 25, 2015;3:00 PM;12,238.25
Jan 25, 2015;3:15 PM;12,192
Jan 25, 2015;3:30 PM;12,209
Jan 25, 2015;3:45 PM;12,149
Jan 25, 2015;4:00 PM;12,209.5
Jan 25, 2015;4:15 PM;12,295
Jan 25, 2015;4:30 PM;12,568.75
Jan 25, 2015;4:45 PM;12,800
Jan 25, 2015;5:00 PM;13,129
Jan 25, 2015;5:15 PM;13,546.25
Jan 25, 2015;5:30 PM;13,843.25
Jan 25, 2015;5:45 PM;13,937.25
Jan 25, 2015;6:00 PM;14,119.25
Jan 25, 2015;6:15 PM;14,088.75
Jan 25, 2015;6:30 PM;14,148.75
Jan 25, 2015;6:45 PM;14,034.25
Jan 25, 2015;7:00 PM;13,951
Jan 25, 2015;7:15 PM;13,815.75
Jan 25, 2015;7:30 PM;13,759.5
Jan 25, 2015;7:45 PM;13,580.25
Jan 25, 2015;8:00 PM;13,474
Jan 25, 2015;8:15 PM;13,286.5
Jan 25, 2015;8:30 PM;12,994.5
Jan 25, 2015;8:45 PM;12,839.75
Jan 25, 2015;9:00 PM;12,855.25
Jan 25, 2015;9:15 PM;12,766
Jan 25, 2015;9:30 PM;12,681.25
Jan 25, 2015;9:45 PM;12,808.25
Jan 25, 2015;10:00 PM;13,099
Jan 25, 2015;10:15 PM;13,052
Jan 25, 2015;10:30 PM;12,811.5
Jan 25, 2015;10:45 PM;12,597.5
Jan 25, 2015;11:00 PM;12,462
Jan 25, 2015;11:15 PM;12,265.75
Jan 25, 2015;11:30 PM;12,092.75
Jan 25, 2015;11:45 PM;11,968.75
Jan 26, 2015;12:00 AM;11,717
Jan 26, 2015;12:15 AM;11,523.25
Jan 26, 2015;12:30 AM;11,379.75
Jan 26, 2015;12:45 AM;11,215.25
Jan 26, 2015;1:00 AM;11,087.25
Jan 26, 2015;1:15 AM;10,989.5
Jan 26, 2015;1:30 AM;10,946
Jan 26, 2015;1:45 AM;10,930.5
Jan 26, 2015;2:00 AM;10,901.5
Jan 26, 2015;2:15 AM;10,839.75
Jan 26, 2015;2:30 AM;10,862.5
Jan 26, 2015;2:45 AM;10,873.5
Jan 26, 2015;3:00 AM;10,873.5
Jan 26, 2015;3:15 AM;10,887.5
Jan 26, 2015;3:30 AM;10,946.25
Jan 26, 2015;3:45 AM;11,004.5
Jan 26, 2015;4:00 AM;11,176.5
Jan 26, 2015;4:15 AM;11,190.75
Jan 26, 2015;4:30 AM;11,346.75
Jan 26, 2015;4:45 AM;11,519.25
Jan 26, 2015;5:00 AM;11,885.5
Jan 26, 2015;5:15 AM;12,007
Jan 26, 2015;5:30 AM;12,350.25
Jan 26, 2015;5:45 AM;12,749.25
Jan 26, 2015;6:00 AM;13,568.5
Jan 26, 2015;6:15 AM;14,259.25
Jan 26, 2015;6:30 AM;14,790.5
Jan 26, 2015;6:45 AM;15,261.75
Jan 26, 2015;7:00 AM;15,846
Jan 26, 2015;7:15 AM;16,163.5
Jan 26, 2015;7:30 AM;16,348.5
Jan 26, 2015;7:45 AM;16,698
Jan 26, 2015;8:00 AM;16,829.75
Jan 26, 2015;8:15 AM;16,901
Jan 26, 2015;8:30 AM;16,990.75
Jan 26, 2015;8:45 AM;17,014.25
Jan 26, 2015;9:00 AM;16,810.75
Jan 26, 2015;9:15 AM;16,824.25
Jan 26, 2015;9:30 AM;16,956.75
Jan 26, 2015;9:45 AM;16,987.75
Jan 26, 2015;10:00 AM;17,137.75
Jan 26, 2015;10:15 AM;17,242.5
Jan 26, 2015;10:30 AM;17,337.25
Jan 26, 2015;10:45 AM;17,371.75
Jan 26, 2015;11:00 AM;17,491
Jan 26, 2015;11:15 AM;17,644.5
Jan 26, 2015;11:30 AM;17,659.75
Jan 26, 2015;11:45 AM;17,671.25
Jan 26, 2015;12:00 PM;17,582.75
Jan 26, 2015;12:15 PM;17,589.25
Jan 26, 2015;12:30 PM;17,557.5
Jan 26, 2015;12:45 PM;17,513.25
Jan 26, 2015;1:00 PM;17,586
Jan 26, 2015;1:15 PM;17,518.25
Jan 26, 2015;1:30 PM;17,425
Jan 26, 2015;1:45 PM;17,234.75
Jan 26, 2015;2:00 PM;17,237.5
Jan 26, 2015;2:15 PM;17,187.25
Jan 26, 2015;2:30 PM;17,095
Jan 26, 2015;2:45 PM;16,996
Jan 26, 2015;3:00 PM;17,001.25
Jan 26, 2015;3:15 PM;16,936.25
Jan 26, 2015;3:30 PM;16,855.5
Jan 26, 2015;3:45 PM;16,735.25
Jan 26, 2015;4:00 PM;16,698
Jan 26, 2015;4:15 PM;16,739.75
Jan 26, 2015;4:30 PM;16,833.5
Jan 26, 2015;4:45 PM;16,956.5
Jan 26, 2015;5:00 PM;17,183.5
Jan 26, 2015;5:15 PM;17,508
Jan 26, 2015;5:30 PM;17,631
Jan 26, 2015;5:45 PM;17,701
Jan 26, 2015;6:00 PM;17,603
Jan 26, 2015;6:15 PM;17,547.5
Jan 26, 2015;6:30 PM;17,624.75
Jan 26, 2015;6:45 PM;17,594
Jan 26, 2015;7:00 PM;17,493.25
Jan 26, 2015;7:15 PM;17,316.25
Jan 26, 2015;7:30 PM;17,131.5
Jan 26, 2015;7:45 PM;16,992
Jan 26, 2015;8:00 PM;16,671.75
Jan 26, 2015;8:15 PM;16,347
Jan 26, 2015;8:30 PM;16,069.25
Jan 26, 2015;8:45 PM;15,849
Jan 26, 2015;9:00 PM;15,590
Jan 26, 2015;9:15 PM;15,433.25
Jan 26, 2015;9:30 PM;15,188
Jan 26, 2015;9:45 PM;14,974.5
Jan 26, 2015;10:00 PM;15,023
Jan 26, 2015;10:15 PM;14,797.75
Jan 26, 2015;10:30 PM;14,457.5
Jan 26, 2015;10:45 PM;14,108.25
Jan 26, 2015;11:00 PM;13,864.25
Jan 26, 2015;11:15 PM;13,671.25
Jan 26, 2015;11:30 PM;13,473.5
Jan 26, 2015;11:45 PM;13,188
Jan 27, 2015;12:00 AM;12,962.5
Jan 27, 2015;12:15 AM;12,814.25
Jan 27, 2015;12:30 AM;12,616.5
Jan 27, 2015;12:45 AM;12,534.5
Jan 27, 2015;1:00 AM;12,417.25
Jan 27, 2015;1:15 AM;12,295.25
Jan 27, 2015;1:30 AM;12,176.75
Jan 27, 2015;1:45 AM;12,041.5
Jan 27, 2015;2:00 AM;11,980
Jan 27, 2015;2:15 AM;11,932.5
Jan 27, 2015;2:30 AM;12,032.5
Jan 27, 2015;2:45 AM;12,069
Jan 27, 2015;3:00 AM;12,056
Jan 27, 2015;3:15 AM;12,029.5
Jan 27, 2015;3:30 AM;12,110.25
Jan 27, 2015;3:45 AM;12,133.5
Jan 27, 2015;4:00 AM;12,245.25
Jan 27, 2015;4:15 AM;12,271.75
Jan 27, 2015;4:30 AM;12,291.25
Jan 27, 2015;4:45 AM;12,462.75
Jan 27, 2015;5:00 AM;12,695.25
Jan 27, 2015;5:15 AM;12,779
Jan 27, 2015;5:30 AM;13,043
Jan 27, 2015;5:45 AM;13,407.75
Jan 27, 2015;6:00 AM;14,010.75
Jan 27, 2015;6:15 AM;14,615.75
Jan 27, 2015;6:30 AM;15,143
Jan 27, 2015;6:45 AM;15,565
Jan 27, 2015;7:00 AM;16,116.75
Jan 27, 2015;7:15 AM;16,510.75
Jan 27, 2015;7:30 AM;16,650
Jan 27, 2015;7:45 AM;16,897.5
Jan 27, 2015;8:00 AM;17,007.75
Jan 27, 2015;8:15 AM;17,057
Jan 27, 2015;8:30 AM;17,048
Jan 27, 2015;8:45 AM;16,952.75
Jan 27, 2015;9:00 AM;16,858.25
Jan 27, 2015;9:15 AM;16,906.25
Jan 27, 2015;9:30 AM;16,901.25
Jan 27, 2015;9:45 AM;16,887.5
Jan 27, 2015;10:00 AM;16,961.25
Jan 27, 2015;10:15 AM;17,036
Jan 27, 2015;10:30 AM;17,137.25
Jan 27, 2015;10:45 AM;17,139.25
Jan 27, 2015;11:00 AM;17,232.75
Jan 27, 2015;11:15 AM;17,330.5
Jan 27, 2015;11:30 AM;17,410
Jan 27, 2015;11:45 AM;17,349.5
Jan 27, 2015;12:00 PM;17,254
Jan 27, 2015;12:15 PM;17,164.75
Jan 27, 2015;12:30 PM;17,201
Jan 27, 2015;12:45 PM;17,202
Jan 27, 2015;1:00 PM;17,206.75
Jan 27, 2015;1:15 PM;17,074.5
Jan 27, 2015;1:30 PM;17,017.25
Jan 27, 2015;1:45 PM;16,951.75
Jan 27, 2015;2:00 PM;16,901
Jan 27, 2015;2:15 PM;16,932.25
Jan 27, 2015;2:30 PM;16,939.75
Jan 27, 2015;2:45 PM;16,866.75
Jan 27, 2015;3:00 PM;16,836.25
Jan 27, 2015;3:15 PM;16,769.75
Jan 27, 2015;3:30 PM;16,782.75
Jan 27, 2015;3:45 PM;16,661.25
Jan 27, 2015;4:00 PM;16,567.75
Jan 27, 2015;4:15 PM;16,530.25
Jan 27, 2015;4:30 PM;16,470.75
Jan 27, 2015;4:45 PM;16,572.75
Jan 27, 2015;5:00 PM;16,785.75
Jan 27, 2015;5:15 PM;17,072.25
Jan 27, 2015;5:30 PM;17,327.25
Jan 27, 2015;5:45 PM;17,507.75
Jan 27, 2015;6:00 PM;17,481.75
Jan 27, 2015;6:15 PM;17,411.75
Jan 27, 2015;6:30 PM;17,371
Jan 27, 2015;6:45 PM;17,236.25
Jan 27, 2015;7:00 PM;17,200.5
Jan 27, 2015;7:15 PM;16,953.5
Jan 27, 2015;7:30 PM;16,780
Jan 27, 2015;7:45 PM;16,648
Jan 27, 2015;8:00 PM;16,344.5
Jan 27, 2015;8:15 PM;16,010.75
Jan 27, 2015;8:30 PM;15,732
Jan 27, 2015;8:45 PM;15,535
Jan 27, 2015;9:00 PM;15,366.25
Jan 27, 2015;9:15 PM;15,207
Jan 27, 2015;9:30 PM;15,024.5
Jan 27, 2015;9:45 PM;14,801
Jan 27, 2015;10:00 PM;14,856
Jan 27, 2015;10:15 PM;14,693.25
Jan 27, 2015;10:30 PM;14,326.75
Jan 27, 2015;10:45 PM;14,019.75
Jan 27, 2015;11:00 PM;13,832.5
Jan 27, 2015;11:15 PM;13,497
Jan 27, 2015;11:30 PM;13,306.5
Jan 27, 2015;11:45 PM;13,104.5
Jan 28, 2015;12:00 AM;12,846.5
Jan 28, 2015;12:15 AM;12,671.5
Jan 28, 2015;12:30 AM;12,484.5
Jan 28, 2015;12:45 AM;12,299.25
Jan 28, 2015;1:00 AM;12,119.25
Jan 28, 2015;1:15 AM;12,003.75
Jan 28, 2015;1:30 AM;11,939.5
Jan 28, 2015;1:45 AM;11,834.25
Jan 28, 2015;2:00 AM;11,698
Jan 28, 2015;2:15 AM;11,632.25
Jan 28, 2015;2:30 AM;11,670
Jan 28, 2015;2:45 AM;11,743.75
Jan 28, 2015;3:00 AM;11,740.25
Jan 28, 2015;3:15 AM;11,767
Jan 28, 2015;3:30 AM;11,704.5
Jan 28, 2015;3:45 AM;11,714.75
Jan 28, 2015;4:00 AM;11,922.75
Jan 28, 2015;4:15 AM;12,010.5
Jan 28, 2015;4:30 AM;12,148.25
Jan 28, 2015;4:45 AM;12,294.5
Jan 28, 2015;5:00 AM;12,646
Jan 28, 2015;5:15 AM;12,686
Jan 28, 2015;5:30 AM;12,936.25
Jan 28, 2015;5:45 AM;13,275.25
Jan 28, 2015;6:00 AM;13,902.25
Jan 28, 2015;6:15 AM;14,479
Jan 28, 2015;6:30 AM;14,993
Jan 28, 2015;6:45 AM;15,467.5
Jan 28, 2015;7:00 AM;16,061
Jan 28, 2015;7:15 AM;16,384.5
Jan 28, 2015;7:30 AM;16,671.75
Jan 28, 2015;7:45 AM;16,791.25
Jan 28, 2015;8:00 AM;16,976.75
Jan 28, 2015;8:15 AM;17,022.75
Jan 28, 2015;8:30 AM;16,997
Jan 28, 2015;8:45 AM;16,908.25
Jan 28, 2015;9:00 AM;16,863.25
Jan 28, 2015;9:15 AM;16,989.5
Jan 28, 2015;9:30 AM;17,214.25
Jan 28, 2015;9:45 AM;17,218.5
Jan 28, 2015;10:00 AM;17,250.5
Jan 28, 2015;10:15 AM;17,332
Jan 28, 2015;10:30 AM;17,384.75
Jan 28, 2015;10:45 AM;17,444.25
Jan 28, 2015;11:00 AM;17,589
Jan 28, 2015;11:15 AM;17,628
Jan 28, 2015;11:30 AM;17,708.25
Jan 28, 2015;11:45 AM;17,750.75
Jan 28, 2015;12:00 PM;17,698
Jan 28, 2015;12:15 PM;17,646.25
Jan 28, 2015;12:30 PM;17,671
Jan 28, 2015;12:45 PM;17,712.5
Jan 28, 2015;1:00 PM;17,824.25
Jan 28, 2015;1:15 PM;17,715.5
Jan 28, 2015;1:30 PM;17,565.25
Jan 28, 2015;1:45 PM;17,441
Jan 28, 2015;2:00 PM;17,496.25
Jan 28, 2015;2:15 PM;17,522.25
Jan 28, 2015;2:30 PM;17,443.75
Jan 28, 2015;2:45 PM;17,478
Jan 28, 2015;3:00 PM;17,592.75
Jan 28, 2015;3:15 PM;17,538.25
Jan 28, 2015;3:30 PM;17,428.25
Jan 28, 2015;3:45 PM;17,442.25
Jan 28, 2015;4:00 PM;17,442.75
Jan 28, 2015;4:15 PM;17,414.75
Jan 28, 2015;4:30 PM;17,477.75
Jan 28, 2015;4:45 PM;17,660
Jan 28, 2015;5:00 PM;17,878.75
Jan 28, 2015;5:15 PM;18,114.5
Jan 28, 2015;5:30 PM;18,335.25
Jan 28, 2015;5:45 PM;18,272.75
Jan 28, 2015;6:00 PM;18,256.25
Jan 28, 2015;6:15 PM;18,251.75
Jan 28, 2015;6:30 PM;18,250.25
Jan 28, 2015;6:45 PM;18,298.25
Jan 28, 2015;7:00 PM;18,090
Jan 28, 2015;7:15 PM;17,786.75
Jan 28, 2015;7:30 PM;17,551
Jan 28, 2015;7:45 PM;17,424.5
Jan 28, 2015;8:00 PM;17,095.25
Jan 28, 2015;8:15 PM;16,831.75
Jan 28, 2015;8:30 PM;16,542.75
Jan 28, 2015;8:45 PM;16,303
Jan 28, 2015;9:00 PM;16,121
Jan 28, 2015;9:15 PM;15,999.25
Jan 28, 2015;9:30 PM;15,963
Jan 28, 2015;9:45 PM;15,946.25
Jan 28, 2015;10:00 PM;15,978
Jan 28, 2015;10:15 PM;15,734
Jan 28, 2015;10:30 PM;15,525.5
Jan 28, 2015;10:45 PM;15,255.25
Jan 28, 2015;11:00 PM;14,973.5
Jan 28, 2015;11:15 PM;14,598.5
Jan 28, 2015;11:30 PM;14,376.75
Jan 28, 2015;11:45 PM;14,101
Jan 29, 2015;12:00 AM;13,254.25
Jan 29, 2015;12:15 AM;13,013.5
Jan 29, 2015;12:30 AM;12,816
Jan 29, 2015;12:45 AM;12,634.25
Jan 29, 2015;1:00 AM;12,503.5
Jan 29, 2015;1:15 AM;12,422.75
Jan 29, 2015;1:30 AM;12,363.25
Jan 29, 2015;1:45 AM;12,263.5
Jan 29, 2015;2:00 AM;12,350.75
Jan 29, 2015;2:15 AM;11,863.75
Jan 29, 2015;2:30 AM;11,855.25
Jan 29, 2015;2:45 AM;11,877
Jan 29, 2015;3:00 AM;11,991.25
Jan 29, 2015;3:15 AM;11,928.25
Jan 29, 2015;3:30 AM;12,193
Jan 29, 2015;3:45 AM;12,212.75
Jan 29, 2015;4:00 AM;12,225
Jan 29, 2015;4:15 AM;12,235.75
Jan 29, 2015;4:30 AM;12,306.5
Jan 29, 2015;4:45 AM;12,331
Jan 29, 2015;5:00 AM;12,510.25
Jan 29, 2015;5:15 AM;12,602
Jan 29, 2015;5:30 AM;12,840
Jan 29, 2015;5:45 AM;13,116.5
Jan 29, 2015;6:00 AM;14,061.25
Jan 29, 2015;6:15 AM;14,642
Jan 29, 2015;6:30 AM;15,266.75
Jan 29, 2015;6:45 AM;16,138.5
Jan 29, 2015;7:00 AM;16,601.25
Jan 29, 2015;7:15 AM;17,051.25
Jan 29, 2015;7:30 AM;17,303.25
Jan 29, 2015;7:45 AM;17,413.5
Jan 29, 2015;8:00 AM;17,458.5
Jan 29, 2015;8:15 AM;17,483.5
Jan 29, 2015;8:30 AM;17,475.25
Jan 29, 2015;8:45 AM;17,529.5
Jan 29, 2015;9:00 AM;17,499.5
